step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
839,50175,839,0.018285807983341444,1.0,1.0,,,,,
840,50224,840,0.09184059316898431,0.0,0.6666666666666666,,,,,
841,50241,841,0.14287744853885218,0.0,0.6666666666666666,0.01618230341821215,1.0,1.0,,
842,50282,842,0.02603378300995314,1.0,1.0,,,,,
843,50299,843,0.012173166320717427,1.0,1.0,,,,,
844,50388,844,0.018993392975240383,1.0,1.0,,,,,
845,50477,845,0.023703444832687888,1.0,1.0,,,,,
846,50558,846,0.020082830565052293,1.0,1.0,,,,,
847,50655,847,0.019119642386580905,1.0,1.0,,,,,
848,50680,848,0.016185389415967012,1.0,1.0,,,,,
849,50769,849,0.020514023296338602,1.0,1.0,0.045089911056899155,1.0,1.0,,
850,50850,850,0.02379263916079799,1.0,1.0,,,,,
851,50899,851,0.018196407925500653,1.0,1.0,,,,,
852,50996,852,0.02561729924861993,1.0,1.0,,,,,
853,51085,853,0.02045922948307386,1.0,1.0,,,,,
854,51126,854,0.016548692044903873,1.0,1.0,,,,,
855,51183,855,0.04189704661429589,1.0,1.0,,,,,
856,51232,856,0.0357867542380537,1.0,1.0,,,,,
857,51313,857,0.021265192551359183,1.0,1.0,0.03329096629120978,1.0,1.0,,
858,51378,858,0.02287172152848825,1.0,1.0,,,,,
859,51427,859,0.012384871789551348,1.0,1.0,,,,,
860,51484,860,0.02481922073356535,1.0,1.0,,,,,
861,51509,861,0.05247412652010098,1.0,1.0,,,,,
862,51566,862,0.019956927516530283,1.0,1.0,,,,,
863,51607,863,0.015627731804350335,1.0,1.0,,,,,
864,51656,864,0.020127676488048866,1.0,1.0,,,,,
865,51697,865,0.03790312592156488,1.0,1.0,0.04846924504175081,0.0,0.6666666666666666,,
866,51730,866,0.02713001139260996,1.0,1.0,,,,,
867,51779,867,0.026389007219848583,1.0,1.0,,,,,
868,51876,868,0.030898159674864777,0.0,0.0,,,,,
869,51949,869,0.0515547649004212,0.0,0.5,,,,,
870,51990,870,0.019897954674292125,1.0,1.0,,,,,
871,52023,871,0.021329740378140512,1.0,1.0,,,,,
872,52120,872,0.057071649477436134,0.0,0.6666666666666666,,,,,
873,52145,873,0.012831005673178877,1.0,1.0,0.02323561645645266,1.0,1.0,,
874,52202,874,0.020728121484357875,1.0,1.0,,,,,
875,52219,875,0.3936295681469073,0.0,0.6666666666666666,,,,,
876,52228,876,0.01711672063522201,1.0,1.0,,,,,
877,52269,877,0.027413558356596698,1.0,1.0,,,,,
878,52302,878,0.09254474740504066,0.0,0.6666666666666666,,,,,
879,52375,879,0.1383485324539116,0.0,0.6666666666666666,,,,,
880,52440,880,0.015870988784993188,1.0,1.0,,,,,
881,52537,881,0.02385079065543937,1.0,1.0,0.11178973532327405,0.0,0.6666666666666666,,
882,52626,882,0.020490947693947832,1.0,1.0,,,,,
883,52675,883,0.02257329050019422,1.0,1.0,,,,,
884,52756,884,0.07411146939029277,0.0,0.6666666666666666,,,,,
885,52845,885,0.019025407231562316,1.0,1.0,,,,,
886,52894,886,0.017320684501587493,1.0,1.0,,,,,
887,52975,887,0.01643420975499666,1.0,1.0,,,,,
888,53016,888,0.03998081788571972,1.0,1.0,,,,,
889,53081,889,0.02564231297755782,1.0,1.0,0.026484065426983658,1.0,1.0,,
890,53146,890,0.025711329664162612,1.0,1.0,,,,,
891,53211,891,0.04162785506371606,0.0,0.6666666666666666,,,,,
892,53316,892,0.01986637160000627,1.0,1.0,,,,,
893,53381,893,0.03678355585188342,0.0,0.6666666666666666,,,,,
894,53414,894,0.03177592534376934,1.0,1.0,,,,,
895,53511,895,0.02100550463760631,1.0,1.0,,,,,
896,53552,896,0.02057700132636478,1.0,1.0,,,,,
897,53617,897,0.01518976054777795,1.0,1.0,0.006466811690078771,1.0,1.0,,
898,53674,898,0.025888937444313864,1.0,1.0,,,,,
899,53715,899,0.017278248450976846,1.0,1.0,,,,,
900,53732,900,0.0145893639200267,1.0,1.0,,,,,
901,53805,901,0.022977831906932807,1.0,1.0,,,,,
902,53822,902,0.1725908761762548,0.0,0.5,,,,,
903,53879,903,0.025489916780382448,1.0,1.0,,,,,
904,53960,904,0.04651317503167684,0.0,0.6666666666666666,,,,,
905,53993,905,0.016359481585996035,1.0,1.0,0.021526840792162147,1.0,1.0,,
906,54026,906,0.036691478436428046,1.0,1.0,,,,,
907,54107,907,0.0215957885457583,1.0,1.0,,,,,
908,54164,908,0.017464754621045617,1.0,1.0,,,,,
909,54181,909,0.13040282587669935,0.0,0.6666666666666666,,,,,
910,54206,910,0.026027419433527633,1.0,1.0,,,,,
911,54295,911,0.02461247306179096,1.0,1.0,,,,,
912,54360,912,0.016604704994872464,1.0,1.0,,,,,
913,54449,913,0.017193329698347255,1.0,1.0,0.019310466083011305,1.0,1.0,,
914,54498,914,0.025662927457891175,1.0,1.0,,,,,
915,54571,915,0.013972485941859404,1.0,1.0,,,,,
916,54620,916,0.06941006769599879,0.0,0.6666666666666666,,,,,
917,54645,917,0.1127534782832011,0.0,0.6666666666666666,,,,,
918,54694,918,0.022565153359507043,1.0,1.0,,,,,
919,54767,919,0.03141852961466713,1.0,1.0,,,,,
920,54792,920,0.1639248192969353,0.0,0.6666666666666666,,,,,
921,54841,921,0.022146148133794362,1.0,1.0,0.07468633168348787,0.0,0.6666666666666666,,
922,54874,922,0.042037633998234014,1.0,1.0,,,,,
923,54915,923,0.017399699544672333,1.0,1.0,,,,,
924,54972,924,0.056385062540417225,0.0,0.6666666666666666,,,,,
925,55037,925,0.025987631851362495,1.0,1.0,,,,,
926,55062,926,0.17970722060246164,0.0,0.0,,,,,
927,55151,927,0.024273241137803287,1.0,1.0,,,,,
928,55184,928,0.01868497772997216,1.0,1.0,,,,,
929,55257,929,0.0338605062587966,0.0,0.6666666666666666,0.01966426154036324,1.0,1.0,,
930,55602,930,0.024705883308866354,0.0,0.6666666666666666,,,,,
931,55619,931,0.028109700265522404,1.0,1.0,,,,,
932,55724,932,0.07988208496205447,0.0,0.6666666666666666,,,,,
933,55797,933,0.03709707426361395,0.0,0.0,,,,,
934,55886,934,0.025702301737462362,1.0,1.0,,,,,
935,55927,935,0.02291858901908313,1.0,1.0,,,,,
936,56024,936,0.018966029664355424,1.0,1.0,,,,,
937,56073,937,0.107223195541319,0.0,0.6666666666666666,0.022457213960446837,1.0,1.0,,
938,56106,938,0.012673588691357053,1.0,1.0,,,,,
939,56195,939,0.02581962772828278,1.0,1.0,,,,,
940,56244,940,0.028707725315153615,1.0,1.0,,,,,
941,56325,941,0.05675544065627311,0.0,0.6666666666666666,,,,,
942,56382,942,0.06491542001719673,0.0,0.6666666666666666,,,,,
943,56407,943,0.054267460984265194,1.0,1.0,,,,,
944,56504,944,0.025029242958977797,1.0,1.0,,,,,
945,56553,945,0.02355281829485724,1.0,1.0,0.04634224343279129,1.0,1.0,,
946,56642,946,0.059721420441508764,0.0,0.6666666666666666,,,,,
947,56731,947,0.022069720195028248,1.0,1.0,,,,,
948,56812,948,0.050017947431462755,0.0,0.5,,,,,
949,56893,949,0.02326607644579053,1.0,1.0,,,,,
950,56902,950,0.48219317718697313,0.0,0.6666666666666666,,,,,
951,56935,951,0.019377564918129194,1.0,1.0,,,,,
952,56960,952,0.030266472468370016,1.0,1.0,,,,,
953,57017,953,0.04303591020738948,0.0,0.6666666666666666,0.039773753007386406,1.0,1.0,,
954,57066,954,0.050672700725359995,0.0,0.0,,,,,
955,57099,955,0.022341990042532418,1.0,1.0,,,,,
956,57156,956,0.01527718997397252,1.0,1.0,,,,,
957,57213,957,0.01995883454079376,1.0,1.0,,,,,
958,57262,958,0.03936848907228826,0.0,0.6666666666666666,,,,,
959,57343,959,0.030995735585478548,1.0,1.0,,,,,
960,57400,960,0.03253808437046505,1.0,1.0,,,,,
961,57449,961,0.016358875218404588,1.0,1.0,0.02124890203963105,1.0,1.0,,
962,57546,962,0.020544821473955987,1.0,1.0,,,,,
963,57635,963,0.018757175827095126,1.0,1.0,,,,,
964,57732,964,0.025741728347555483,1.0,1.0,,,,,
965,57789,965,0.02051940147908941,1.0,1.0,,,,,
966,57846,966,0.018432817927909715,1.0,1.0,,,,,
967,57863,967,0.015033561908144293,1.0,1.0,,,,,
968,57912,968,0.028220786361353018,1.0,1.0,,,,,
969,57977,969,0.024517200111038022,1.0,1.0,0.04037615653148653,0.0,0.6666666666666666,,
970,58010,970,0.027371257283143678,1.0,1.0,,,,,
971,58043,971,0.08772539734836755,0.0,0.6666666666666666,,,,,
972,58100,972,0.09785636951060692,0.0,0.5,,,,,
973,58133,973,0.0148361664045251,1.0,1.0,,,,,
974,58230,974,0.015770601979864976,1.0,1.0,,,,,
975,58263,975,0.027665042360147826,1.0,1.0,,,,,
976,58312,976,0.02120587984307614,1.0,1.0,,,,,
977,58337,977,0.020310861990777387,1.0,1.0,0.021294554654578707,1.0,1.0,,
978,58410,978,0.017819681180216724,1.0,1.0,,,,,
979,58443,979,0.046939508899068866,1.0,1.0,,,,,
980,58460,980,0.016997205322531954,1.0,1.0,,,,,
981,58549,981,0.04926446919491769,0.0,0.6666666666666666,,,,,
982,58654,982,0.021976257880338346,1.0,1.0,,,,,
983,58711,983,0.01573304153056337,1.0,1.0,,,,,
984,58808,984,0.022282268130804823,1.0,1.0,,,,,
985,58873,985,0.02526001352965295,1.0,1.0,0.02351897248736301,0.0,0.6666666666666666,,
986,58970,986,0.017763479317385037,1.0,1.0,,,,,
987,59067,987,0.023008714478323023,0.0,0.6666666666666666,,,,,
988,59172,988,0.018146251834640893,1.0,1.0,,,,,
989,59285,989,0.016588033500932835,1.0,1.0,,,,,
990,59382,990,0.024486380657221696,1.0,1.0,,,,,
991,59439,991,0.01598028558545853,1.0,1.0,,,,,
992,59464,992,0.1504725595606881,0.0,0.6666666666666666,,,,,
993,59481,993,0.017255768551126496,1.0,1.0,0.3118172216475796,0.0,0.6666666666666666,,
994,59538,994,0.015075142768833497,1.0,1.0,,,,,
995,59635,995,0.019478265055192498,1.0,1.0,,,,,
996,59652,996,0.05171193070375012,1.0,1.0,,,,,
997,59733,997,0.02616491563790987,1.0,1.0,,,,,
998,59774,998,0.03841314431659884,0.0,0.6666666666666666,,,,,
999,59871,999,0.024488497416580608,1.0,1.0,,,,,
1000,59960,1000,0.028034745043669318,0.0,0.6666666666666666,,,,,
1001,60001,1001,0.06719187834297555,0.0,0.6666666666666666,0.031902640494081425,1.0,1.0,,
1002,60082,1002,0.01919775249064128,1.0,1.0,,,,,
1003,60155,1003,0.01727239350844583,1.0,1.0,,,,,
1004,60220,1004,0.030517657698983385,1.0,1.0,,,,,
1005,60317,1005,0.022333845871580067,1.0,1.0,,,,,
1006,60374,1006,0.02578785932734588,1.0,1.0,,,,,
1007,60447,1007,0.021723695017242587,1.0,1.0,,,,,
1008,60512,1008,0.024863871358486698,1.0,1.0,,,,,
1009,60617,1009,0.02475903168693094,1.0,1.0,0.05941847871228598,0.0,0.6666666666666666,,
1010,60650,1010,0.01635592175445936,1.0,1.0,,,,,
1011,60731,1011,0.02059229925761065,1.0,1.0,,,,,
1012,60804,1012,0.02261815933980112,1.0,1.0,,,,,
1013,60813,1013,0.17910582126976807,0.0,0.5,,,,,
1014,60886,1014,0.018316369496934232,1.0,1.0,,,,,
1015,60935,1015,0.036281882405392214,1.0,1.0,,,,,
1016,60968,1016,0.02402896434066292,1.0,1.0,,,,,
1017,61001,1017,0.03056467943973985,1.0,1.0,0.015600044024868111,1.0,1.0,,
1018,61098,1018,0.07759972394468603,0.0,0.6666666666666666,,,,,
1019,61179,1019,0.021038170080904597,1.0,1.0,,,,,
1020,61228,1020,0.040920778043519776,0.0,0.6666666666666666,,,,,
1021,61261,1021,0.035846739159861724,1.0,1.0,,,,,
1022,61302,1022,0.019203207651171394,1.0,1.0,,,,,
1023,61383,1023,0.026568737604115995,1.0,1.0,,,,,
1024,61408,1024,0.020993685475556655,1.0,1.0,,,,,
1025,61481,1025,0.023902661070611026,1.0,1.0,0.018751301616063833,1.0,1.0,,
1026,61554,1026,0.020435958236334446,1.0,1.0,,,,,
1027,61587,1027,0.013211174941290125,1.0,1.0,,,,,
1028,61628,1028,0.031062945611567562,1.0,1.0,,,,,
1029,61717,1029,0.019573777235476965,1.0,1.0,,,,,
1030,61774,1030,0.11430824362427042,0.0,0.6666666666666666,,,,,
1031,61847,1031,0.05737766208853119,0.0,0.0,,,,,
1032,61880,1032,0.0978054957327231,0.0,0.6666666666666666,,,,,
1033,61913,1033,0.016821603349106908,1.0,1.0,0.04626295307577266,1.0,1.0,,
1034,62002,1034,0.05619520276024807,0.0,0.6666666666666666,,,,,
1035,62035,1035,0.018164331763884434,1.0,1.0,,,,,
1036,62124,1036,0.023934407166241897,1.0,1.0,,,,,
1037,62149,1037,0.020296254032667396,1.0,1.0,,,,,
1038,62174,1038,0.02064779295288645,1.0,1.0,,,,,
1039,62247,1039,0.02004312443593638,1.0,1.0,,,,,
1040,62304,1040,0.06536500213960478,0.0,0.5,,,,,
1041,62329,1041,0.05474950849437542,1.0,1.0,0.02974363068159183,1.0,1.0,,
1042,62418,1042,0.019857671117533757,1.0,1.0,,,,,
1043,62491,1043,0.028261833129351238,1.0,1.0,,,,,
1044,62524,1044,0.07404725910695789,0.0,0.6666666666666666,,,,,
1045,62613,1045,0.015594151744974376,1.0,1.0,,,,,
1046,62710,1046,0.022234319742008964,1.0,1.0,,,,,
1047,62727,1047,0.04976287785335444,1.0,1.0,,,,,
1048,62792,1048,0.016527374385291296,1.0,1.0,,,,,
1049,62905,1049,0.020887834221581608,1.0,1.0,0.026393714597512975,1.0,1.0,,
1050,62922,1050,0.13746975518082763,0.0,0.6666666666666666,,,,,
1051,63011,1051,0.023363309990471117,1.0,1.0,,,,,
1052,63044,1052,0.026928869089497307,1.0,1.0,,,,,
1053,63069,1053,0.04606057233778604,1.0,1.0,,,,,
1054,63166,1054,0.07737818653117906,0.0,0.6666666666666666,,,,,
1055,63191,1055,0.06032470435578944,0.0,0.5,,,,,
1056,63304,1056,0.025430417855008203,0.0,0.6666666666666666,,,,,
1057,63361,1057,0.08316347733613967,0.0,0.0,0.042905608707686844,0.0,0.6666666666666666,,
1058,63410,1058,0.023471344293411675,1.0,1.0,,,,,
1059,63483,1059,0.025792282177905385,1.0,1.0,,,,,
1060,63572,1060,0.032219164769000434,0.0,0.6666666666666666,,,,,
1061,63669,1061,0.01819246238413579,1.0,1.0,,,,,
1062,63694,1062,0.12121202084595324,0.0,0.6666666666666666,,,,,
1063,63775,1063,0.017334772844598775,1.0,1.0,,,,,
1064,63816,1064,0.014232649443583795,1.0,1.0,,,,,
1065,63865,1065,0.015231782972783398,1.0,1.0,0.03900103093427788,1.0,1.0,,
1066,63970,1066,0.017251417690253082,1.0,1.0,,,,,
1067,63995,1067,0.0182004276960231,1.0,1.0,,,,,
1068,64060,1068,0.04541874810736772,0.0,0.6666666666666666,,,,,
1069,64133,1069,0.02232772450014535,1.0,1.0,,,,,
1070,64206,1070,0.023163083643341655,1.0,1.0,,,,,
1071,64255,1071,0.021333926306104634,1.0,1.0,,,,,
1072,64296,1072,0.028471166140641803,1.0,1.0,,,,,
1073,64377,1073,0.02351722073330166,1.0,1.0,0.04138541083431483,1.0,1.0,,
1074,64426,1074,0.02961297627265594,1.0,1.0,,,,,
1075,64539,1075,0.02623322064428326,1.0,1.0,,,,,
1076,64564,1076,0.012142478071912894,1.0,1.0,,,,,
1077,64653,1077,0.027181989945472447,1.0,1.0,,,,,
1078,64694,1078,0.02436984547763973,1.0,1.0,,,,,
1079,64735,1079,0.021856217851279326,1.0,1.0,,,,,
1080,64832,1080,0.02491091616656452,0.0,0.6666666666666666,,,,,
1081,64881,1081,0.023441471859453784,1.0,1.0,0.018611493173505907,1.0,1.0,,
1082,64930,1082,0.027768342106445135,1.0,1.0,,,,,
1083,65003,1083,0.017825354517281084,1.0,1.0,,,,,
1084,65092,1084,0.024397857284129718,1.0,1.0,,,,,
1085,65173,1085,0.024225115612001503,1.0,1.0,,,,,
1086,65238,1086,0.02432460416912363,1.0,1.0,,,,,
1087,65255,1087,0.015796931507047134,1.0,1.0,,,,,
1088,65336,1088,0.018319015265822605,1.0,1.0,,,,,
1089,65401,1089,0.014254641544650185,1.0,1.0,0.03742285718371229,0.0,0.6666666666666666,,
1090,65418,1090,0.015199630098372836,1.0,1.0,,,,,
1091,65451,1091,0.02941126501827966,1.0,1.0,,,,,
1092,65540,1092,0.02201112231834021,1.0,1.0,,,,,
1093,65589,1093,0.017260180389816925,1.0,1.0,,,,,
1094,65638,1094,0.0530053221526714,0.0,0.0,,,,,
1095,65655,1095,0.010019946193381202,1.0,1.0,,,,,
1096,65712,1096,0.01945994368150358,1.0,1.0,,,,,
1097,65793,1097,0.023733054435524537,1.0,1.0,0.02324670652926443,1.0,1.0,,
1098,65850,1098,0.02356702613808271,1.0,1.0,,,,,
1099,65939,1099,0.025459256892172565,1.0,1.0,,,,,
1100,65996,1100,0.05119289593343052,0.0,0.6666666666666666,,,,,
1101,66037,1101,0.024065425746923212,1.0,1.0,,,,,
1102,66110,1102,0.018341820305745386,1.0,1.0,,,,,
1103,66167,1103,0.022912193164471056,1.0,1.0,,,,,
1104,66216,1104,0.025460977133965907,1.0,1.0,,,,,
1105,66273,1105,0.02131743225864349,1.0,1.0,0.06072400845204091,0.0,0.0,,
1106,66354,1106,0.03199058547374671,0.0,0.6666666666666666,,,,,
1107,66379,1107,0.032021859500944175,1.0,1.0,,,,,
1108,66388,1108,0.02704207969656636,1.0,1.0,,,,,
1109,66469,1109,0.023549098684042293,1.0,1.0,,,,,
1110,66494,1110,0.04486719301901757,1.0,1.0,,,,,
1111,66535,1111,0.07046904138777291,0.0,0.6666666666666666,,,,,
1112,66616,1112,0.020889277169667368,1.0,1.0,,,,,
1113,66705,1113,0.02394554578444885,1.0,1.0,0.046621933752514895,0.0,0.6666666666666666,,
1114,66794,1114,0.026556286702543317,1.0,1.0,,,,,
1115,66835,1115,0.025578321202761007,1.0,1.0,,,,,
1116,66892,1116,0.024092200669751297,1.0,1.0,,,,,
1117,66965,1117,0.025454846044782847,1.0,1.0,,,,,
1118,67006,1118,0.024425146825201412,1.0,1.0,,,,,
1119,67095,1119,0.11547648670852968,0.0,0.5,,,,,
1120,67176,1120,0.02197494056168762,1.0,1.0,,,,,
1121,67249,1121,0.01772858879337292,1.0,1.0,0.021409927333294367,1.0,1.0,,
1122,67274,1122,0.04400714864289208,1.0,1.0,,,,,
1123,67307,1123,0.027612454734441183,1.0,1.0,,,,,
1124,67388,1124,0.025514842345743097,1.0,1.0,,,,,
1125,67485,1125,0.020507173020721248,1.0,1.0,,,,,
1126,67550,1126,0.018383290364123468,1.0,1.0,,,,,
1127,67591,1127,0.04987392650959374,0.0,0.5,,,,,
1128,67632,1128,0.02103956192685695,1.0,1.0,,,,,
1129,67713,1129,0.021170991228940696,1.0,1.0,0.019342956861071202,1.0,1.0,,
1130,67794,1130,0.01486448266195464,1.0,1.0,,,,,
1131,67867,1131,0.06919663473379237,0.0,0.6666666666666666,,,,,
1132,67900,1132,0.030942972905917257,1.0,1.0,,,,,
1133,67949,1133,0.030471088016269427,1.0,1.0,,,,,
1134,68054,1134,0.021844861890561403,1.0,1.0,,,,,
1135,68103,1135,0.021398627130617263,1.0,1.0,,,,,
1136,68168,1136,0.05202724815000011,0.0,0.6666666666666666,,,,,
1137,68217,1137,0.017500401895937705,1.0,1.0,0.021306376143771788,1.0,1.0,,
1138,68290,1138,0.015414677309321279,1.0,1.0,,,,,
1139,68339,1139,0.018668760186026246,1.0,1.0,,,,,
1140,68364,1140,0.012727318137088635,1.0,1.0,,,,,
1141,68429,1141,0.02527714206551252,1.0,1.0,,,,,
1142,68462,1142,0.01804610142375763,1.0,1.0,,,,,
1143,68519,1143,0.019412115760910315,1.0,1.0,,,,,
1144,68624,1144,0.016954051351007488,1.0,1.0,,,,,
1145,68697,1145,0.028104193121032243,1.0,1.0,0.02361031390719006,1.0,1.0,,
1146,68786,1146,0.01835614216202688,1.0,1.0,,,,,
1147,68843,1147,0.08205433052400557,0.0,0.0,,,,,
1148,68940,1148,0.04078767856506677,0.0,0.0,,,,,
1149,68965,1149,0.024201261545475364,1.0,1.0,,,,,
1150,69062,1150,0.027127704496594258,1.0,1.0,,,,,
1151,69103,1151,0.022005187273401134,1.0,1.0,,,,,
1152,69168,1152,0.02502057734807892,1.0,1.0,,,,,
1153,69217,1153,0.017794368416649983,1.0,1.0,0.017239860796098586,1.0,1.0,,
1154,69266,1154,0.021664522011904663,1.0,1.0,,,,,
1155,69355,1155,0.021729002452679693,1.0,1.0,,,,,
1156,69396,1156,0.02156099614626783,1.0,1.0,,,,,
1157,69485,1157,0.023986272167519262,1.0,1.0,,,,,
1158,69550,1158,0.012982549871900204,1.0,1.0,,,,,
1159,69575,1159,0.17550064630956208,0.0,0.6666666666666666,,,,,
1160,69664,1160,0.026411733782782783,1.0,1.0,,,,,
1161,69753,1161,0.0291938951953832,1.0,1.0,0.0538110419986242,0.0,0.5,,
1162,69802,1162,0.12082993543462484,0.0,0.5,,,,,
1163,69883,1163,0.018004968868471454,1.0,1.0,,,,,
1164,69964,1164,0.024331124893485368,1.0,1.0,,,,,
1165,70021,1165,0.019998413862739102,1.0,1.0,,,,,
1166,70070,1166,0.022741059941815817,1.0,1.0,,,,,
1167,70159,1167,0.019412412819169216,1.0,1.0,,,,,
1168,70264,1168,0.020892161090909776,1.0,1.0,,,,,
1169,70329,1169,0.03076796521827987,0.0,0.6666666666666666,0.23699943249885108,0.0,0.5,,
1170,70362,1170,0.021563618222456855,1.0,1.0,,,,,
1171,70435,1171,0.02244155603169525,1.0,1.0,,,,,
1172,70468,1172,0.016669891657252266,1.0,1.0,,,,,
1173,70533,1173,0.030660124492134174,0.0,0.6666666666666666,,,,,
1174,70574,1174,0.10098626684015106,0.0,0.5,,,,,
1175,70591,1175,0.026482518029772566,1.0,1.0,,,,,
1176,70640,1176,0.01453731673997841,1.0,1.0,,,,,
1177,70657,1177,0.09421591302097568,0.0,0.5,0.02204077851456714,1.0,1.0,,
1178,70698,1178,0.02320966153485756,1.0,1.0,,,,,
1179,70795,1179,0.02017355453196084,1.0,1.0,,,,,
1180,70860,1180,0.023249177675135686,1.0,1.0,,,,,
1181,70901,1181,0.014041768690316987,1.0,1.0,,,,,
1182,70982,1182,0.017046022847310268,1.0,1.0,,,,,
1183,71055,1183,0.021198446775678757,1.0,1.0,,,,,
1184,71064,1184,0.23102939531207084,0.0,0.0,,,,,
1185,71137,1185,0.01863119721342208,1.0,1.0,0.011626227360265149,1.0,1.0,,
1186,71210,1186,0.01739987130674914,1.0,1.0,,,,,
1187,71283,1187,0.02785553331978564,1.0,1.0,,,,,
1188,71372,1188,0.020471016563913674,1.0,1.0,,,,,
1189,71445,1189,0.018792625364255095,1.0,1.0,,,,,
1190,71494,1190,0.03397675464403922,1.0,1.0,,,,,
1191,71543,1191,0.09707024901474748,0.0,0.0,,,,,
1192,71584,1192,0.02215676573386412,1.0,1.0,,,,,
1193,71609,1193,0.16954493275385174,0.0,0.0,0.023425822277272346,1.0,1.0,,
1194,71682,1194,0.03688793043611642,0.0,0.5,,,,,
1195,71715,1195,0.020932207855639717,1.0,1.0,,,,,
1196,71740,1196,0.054916811172265614,0.0,0.6666666666666666,,,,,
1197,71805,1197,0.01856840373794455,1.0,1.0,,,,,
1198,71878,1198,0.02124267915118253,1.0,1.0,,,,,
1199,71919,1199,0.01535752352451891,1.0,1.0,,,,,
1200,72008,1200,0.020027477059406506,1.0,1.0,,,,,
1201,72065,1201,0.03786114315677261,1.0,1.0,0.018436789859631767,1.0,1.0,,
1202,72098,1202,0.1541893491380415,0.0,0.6666666666666666,,,,,
1203,72131,1203,0.01571223560340968,1.0,1.0,,,,,
1204,72188,1204,0.02500634547579726,1.0,1.0,,,,,
1205,72229,1205,0.030790776086580082,1.0,1.0,,,,,
1206,72270,1206,0.0125746414654804,1.0,1.0,,,,,
1207,72327,1207,0.017482007624672145,1.0,1.0,,,,,
1208,72424,1208,0.022708379571197007,1.0,1.0,,,,,
1209,72489,1209,0.015486404374226482,1.0,1.0,0.014804462407411852,1.0,1.0,,
1210,72522,1210,0.07184334512031512,0.0,0.6666666666666666,,,,,
1211,72619,1211,0.02837053664964666,1.0,1.0,,,,,
1212,72684,1212,0.02475155565533953,1.0,1.0,,,,,
1213,72717,1213,0.16795411074254957,0.0,0.6666666666666666,,,,,
1214,72782,1214,0.01588306094195673,1.0,1.0,,,,,
1215,72863,1215,0.06345167513734122,0.0,0.6666666666666666,,,,,
1216,72976,1216,0.02059153228573905,1.0,1.0,,,,,
1217,73073,1217,0.035661109643924646,1.0,1.0,0.026283459567608324,1.0,1.0,,
1218,73162,1218,0.034031067885701885,0.0,0.6666666666666666,,,,,
1219,73211,1219,0.02373628056311342,1.0,1.0,,,,,
1220,73268,1220,0.05502565301836252,0.0,0.6666666666666666,,,,,
1221,73293,1221,0.051999308147460406,0.0,0.6666666666666666,,,,,
1222,73382,1222,0.018024067903377895,1.0,1.0,,,,,
1223,73439,1223,0.022933338002070352,1.0,1.0,,,,,
1224,73512,1224,0.016982786859497435,1.0,1.0,,,,,
1225,73609,1225,0.020202281406864888,1.0,1.0,0.024980504732722626,1.0,1.0,,
1226,73706,1226,0.01965320108482198,1.0,1.0,,,,0.7385621070861816,0.7440341627906802
1227,73795,1227,0.01613865323556408,1.0,1.0,,,,,
1228,73892,1228,0.024986600276540684,1.0,1.0,,,,,
1229,73933,1229,0.021615397896325078,1.0,1.0,,,,,
1230,74006,1230,0.017810176365132466,1.0,1.0,,,,,
1231,74087,1231,0.021293909376612647,1.0,1.0,,,,,
1232,74160,1232,0.025528096702479765,1.0,1.0,,,,,
1233,74257,1233,0.01771210183249726,1.0,1.0,0.07821775990634704,0.0,0.6666666666666666,,
1234,74282,1234,0.014121263287524924,1.0,1.0,,,,,
1235,74307,1235,0.030059439835483013,1.0,1.0,,,,,
1236,74404,1236,0.01956102008901496,1.0,1.0,,,,,
1237,74429,1237,0.010932268936594481,1.0,1.0,,,,,
1238,74518,1238,0.01801611667856626,1.0,1.0,,,,,
1239,74551,1239,0.023917268523491658,1.0,1.0,,,,,
1240,74592,1240,0.02473423816916693,1.0,1.0,,,,,
1241,74609,1241,0.013954728839962627,1.0,1.0,0.03408823617265019,1.0,1.0,,
1242,74626,1242,0.030163991455408448,1.0,1.0,,,,,
1243,74715,1243,0.01813152716079995,1.0,1.0,,,,,
1244,74804,1244,0.02184173336902446,1.0,1.0,,,,,
1245,74845,1245,0.019947412535020706,1.0,1.0,,,,,
1246,74910,1246,0.01807061990436978,1.0,1.0,,,,,
1247,74991,1247,0.022615070437535908,1.0,1.0,,,,,
1248,75056,1248,0.02372666761560474,1.0,1.0,,,,,
1249,75113,1249,0.015399469771355792,1.0,1.0,0.026466370524657126,1.0,1.0,,
1250,75162,1250,0.013825589284373715,1.0,1.0,,,,,
1251,75195,1251,0.021862649347509092,1.0,1.0,,,,,
1252,75252,1252,0.0219446608254475,1.0,1.0,,,,,
1253,75357,1253,0.020244392794310652,1.0,1.0,,,,,
1254,75430,1254,0.014863592891141603,1.0,1.0,,,,,
1255,75447,1255,0.026014281222846873,1.0,1.0,,,,,
1256,75472,1256,0.03837504038975263,1.0,1.0,,,,,
1257,75505,1257,0.023258291324819994,1.0,1.0,0.017683433143734627,1.0,1.0,,
1258,75562,1258,0.01403018140912796,1.0,1.0,,,,,
1259,75595,1259,0.017604914462876875,1.0,1.0,,,,,
1260,75684,1260,0.02210466763364821,1.0,1.0,,,,,
1261,75733,1261,0.021638759963780098,1.0,1.0,,,,,
